Class,Filename,CrossComp-ID,Composer,Performer,Album,Artist_filter_no,Instrumentation
09_rameau,CrossComp-0870_09_rameau_third_concert__la_timide_pondeaux_1__2.mp3,CrossComp-0870,Rameau; Jean-Philippe,Chuckston; Mitchel; Parry,RAMEAU; J.-P.: Pieces de clavecin en concerts,56,ensemble; viola; flute; harpsichord
09_rameau,CrossComp-0871_09_rameau_first_concert__la_coulicam.mp3,CrossComp-0871,Rameau; Jean-Philippe,Chuckston; Mitchel; Parry,RAMEAU; J.-P.: Pieces de clavecin en concerts,56,ensemble; viola; flute; harpsichord
09_rameau,CrossComp-0872_09_rameau_fifth_concert__la_forqueray.mp3,CrossComp-0872,Rameau; Jean-Philippe,Chuckston; Mitchel; Parry,RAMEAU; J.-P.: Pieces de clavecin en concerts,56,ensemble; viola; flute; harpsichord
09_rameau,CrossComp-0873_09_rameau_fifth_concert__la_cupis.mp3,CrossComp-0873,Rameau; Jean-Philippe,Chuckston; Mitchel; Parry,RAMEAU; J.-P.: Pieces de clavecin en concerts,56,ensemble; viola; flute; harpsichord
09_rameau,CrossComp-0874_09_rameau_second_concert__la_laborde.mp3,CrossComp-0874,Rameau; Jean-Philippe,Chuckston; Mitchel; Parry,RAMEAU; J.-P.: Pieces de clavecin en concerts,56,ensemble; viola; flute; harpsichord
09_rameau,CrossComp-0875_09_rameau_third_concert__tambourins_1__2_en_rondeau.mp3,CrossComp-0875,Rameau; Jean-Philippe,Chuckston; Mitchel; Parry,RAMEAU; J.-P.: Pieces de clavecin en concerts,56,ensemble; viola; flute; harpsichord
09_rameau,CrossComp-0876_09_rameau_second_concert__lagacante.mp3,CrossComp-0876,Rameau; Jean-Philippe,Chuckston; Mitchel; Parry,RAMEAU; J.-P.: Pieces de clavecin en concerts,56,ensemble; viola; flute; harpsichord
09_rameau,CrossComp-0877_09_rameau_second_concert__la_boucon.mp3,CrossComp-0877,Rameau; Jean-Philippe,Chuckston; Mitchel; Parry,RAMEAU; J.-P.: Pieces de clavecin en concerts,56,ensemble; viola; flute; harpsichord
09_rameau,CrossComp-0878_09_rameau_suite_in_a_minor_and_major__prelude.mp3,CrossComp-0878,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0879_09_rameau_suite_in_d_minor_and_major__lentretien_des_muses.mp3,CrossComp-0879,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0880_09_rameau_suite_in_e_minor_and_major__la_villageoise_rondeau.mp3,CrossComp-0880,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0881_09_rameau_suite_in_d_minor_and_major__la_joyeuse_rondeau.mp3,CrossComp-0881,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0882_09_rameau_suite_in_d_minor_and_major__les_tourbillons_rondeau.mp3,CrossComp-0882,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0883_09_rameau_suite_in_a_minor_and_major__courante.mp3,CrossComp-0883,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0884_09_rameau_suite_in_a_minor_and_major__menuet.mp3,CrossComp-0884,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0885_09_rameau_suite_in_e_minor_and_major__rigaudons_i_and_ii.mp3,CrossComp-0885,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0886_09_rameau_suite_in_d_minor_and_major__les_niais_de_sologne_and_two_doubles.mp3,CrossComp-0886,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0887_09_rameau_suite_in_a_minor_and_major__gigue.mp3,CrossComp-0887,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0888_09_rameau_suite_in_a_minor_and_major__gavotte.mp3,CrossComp-0888,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0889_09_rameau_suite_in_d_minor_and_major__la_follette_rondeau.mp3,CrossComp-0889,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0890_09_rameau_suite_in_a_minor_and_major__sarabandes_i_and_ii.mp3,CrossComp-0890,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0891_09_rameau_suite_in_a_minor_and_major__allemande_ii.mp3,CrossComp-0891,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0892_09_rameau_suite_in_d_minor_and_major__le_lardon_menuet.mp3,CrossComp-0892,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0893_09_rameau_suite_in_e_minor_and_major__gigue_en_rondeau_i.mp3,CrossComp-0893,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0894_09_rameau_suite_in_a_minor_and_major__allemande_i.mp3,CrossComp-0894,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0895_09_rameau_suite_in_e_minor_and_major__allemande.mp3,CrossComp-0895,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0896_09_rameau_suite_in_d_minor_and_major__les_cyclopes_rondeau.mp3,CrossComp-0896,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0897_09_rameau_suite_in_d_minor_and_major__la_boiteuse.mp3,CrossComp-0897,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0898_09_rameau_suite_in_e_minor_and_major__tambourin.mp3,CrossComp-0898,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0899_09_rameau_suite_in_e_minor_and_major__courante.mp3,CrossComp-0899,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
09_rameau,CrossComp-0900_09_rameau_suite_in_e_minor_and_major__musette_en_rondeau.mp3,CrossComp-0900,Rameau; Jean-Philippe,Rowland,RAMEAU: Harpsichord Music; Vol. 1,54,harpsichord
10_schubert,CrossComp-0901_10_schubert_symphony_no._2__largo__allegro_vivace.mp3,CrossComp-0901,Schubert; Franz,Budapest Failoni Chamber Orchestra; Halasz,SCHUBERT: Symphonies Nos. 1 and 2,57,orchestra
10_schubert,CrossComp-0902_10_schubert_symphony_no._2__presto_vivace.mp3,CrossComp-0902,Schubert; Franz,Budapest Failoni Chamber Orchestra; Halasz,SCHUBERT: Symphonies Nos. 1 and 2,57,orchestra
10_schubert,CrossComp-0903_10_schubert_symphony_no._1__allegro_vivace.mp3,CrossComp-0903,Schubert; Franz,Budapest Failoni Chamber Orchestra; Halasz,SCHUBERT: Symphonies Nos. 1 and 2,57,orchestra
10_schubert,CrossComp-0904_10_schubert_symphony_no._1__adagio__allegro_vivace.mp3,CrossComp-0904,Schubert; Franz,Budapest Failoni Chamber Orchestra; Halasz,SCHUBERT: Symphonies Nos. 1 and 2,57,orchestra
10_schubert,CrossComp-0905_10_schubert_symphony_no._2__menuetto_allegretto.mp3,CrossComp-0905,Schubert; Franz,Budapest Failoni Chamber Orchestra; Halasz,SCHUBERT: Symphonies Nos. 1 and 2,57,orchestra
10_schubert,CrossComp-0906_10_schubert_symphony_no._1__menuetto_allegretto.mp3,CrossComp-0906,Schubert; Franz,Budapest Failoni Chamber Orchestra; Halasz,SCHUBERT: Symphonies Nos. 1 and 2,57,orchestra
10_schubert,CrossComp-0907_10_schubert_symphony_no._1__andante.mp3,CrossComp-0907,Schubert; Franz,Budapest Failoni Chamber Orchestra; Halasz,SCHUBERT: Symphonies Nos. 1 and 2,57,orchestra
10_schubert,CrossComp-0908_10_schubert_symphony_no._2__andante.mp3,CrossComp-0908,Schubert; Franz,Budapest Failoni Chamber Orchestra; Halasz,SCHUBERT: Symphonies Nos. 1 and 2,57,orchestra
10_schubert,CrossComp-0909_10_schubert_ganymed_d_544.mp3,CrossComp-0909,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0910_10_schubert_gesang_des_harfners_iii_op._12_no._3_d_479.mp3,CrossComp-0910,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0911_10_schubert_heidenrslein.mp3,CrossComp-0911,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0912_10_schubert_gesang_des_harfners_i_op._12_no._1_d_478.mp3,CrossComp-0912,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0913_10_schubert_harfenspieler_d_325.mp3,CrossComp-0913,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0914_10_schubert_der_rattenfnger_d_255.mp3,CrossComp-0914,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0915_10_schubert_mahomets_gesang_d_721.mp3,CrossComp-0915,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0916_10_schubert_der_gott_und_die_bajadere_d_254.mp3,CrossComp-0916,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0917_10_schubert_grenzen_der_menschheit_d_716.mp3,CrossComp-0917,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0918_10_schubert_der_schatzgrber_d_256.mp3,CrossComp-0918,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0919_10_schubert_wanders_nachtlied_ii_d_768.mp3,CrossComp-0919,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0920_10_schubert_an_den_mond_d._296.mp3,CrossComp-0920,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0921_10_schubert_wanders_nachtlied_i_d_224.mp3,CrossComp-0921,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0922_10_schubert_prometheus_d_674.mp3,CrossComp-0922,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0923_10_schubert_der_fischer_d._225.mp3,CrossComp-0923,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0924_10_schubert_geistesgruss_d_142.mp3,CrossComp-0924,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0925_10_schubert_an_schwager_kronos_d_369.mp3,CrossComp-0925,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0926_10_schubert_der_knig_in_thule_d_367.mp3,CrossComp-0926,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0927_10_schubert_an_den_mond_d._259.mp3,CrossComp-0927,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0928_10_schubert_harfenspieler_d_480.mp3,CrossComp-0928,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0929_10_schubert_gesang_des_harfners_ii_op._12_no._2_d_480.mp3,CrossComp-0929,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0930_10_schubert_bundeslied_d_258.mp3,CrossComp-0930,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0931_10_schubert_meeres_stille_d_216.mp3,CrossComp-0931,Schubert; Franz,Bastlein; Laux,SCHUBERT; F.: Lied Edition 3 - Goethe; Vol. 1,58,piano; baritone
10_schubert,CrossComp-0932_10_schubert_der_jngling_am_bache_3.bearbeitung_d_638.mp3,CrossComp-0932,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0933_10_schubert_punschlied_d_253.mp3,CrossComp-0933,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0934_10_schubert_die_entzckung_an_laura_d_390.mp3,CrossComp-0934,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0935_10_schubert_der_kampf_d_594.mp3,CrossComp-0935,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0936_10_schubert_laura_am_clavier_d_388.mp3,CrossComp-0936,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0937_10_schubert_der_flchtling_d_402.mp3,CrossComp-0937,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0938_10_schubert_dithyrambe_d_801.mp3,CrossComp-0938,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0939_10_schubert_elysium_d_402.mp3,CrossComp-0939,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0940_10_schubert_der_alpenjger_d_588.mp3,CrossComp-0940,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0941_10_schubert_der_taucher_2._fassung_d_111.mp3,CrossComp-0941,Schubert; Franz,Bruns; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 1,59,piano; baritone
10_schubert,CrossComp-0942_10_schubert_gruppe_aus_dem_tartarus_2nd_version.mp3,CrossComp-0942,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0943_10_schubert_die_hoffnung_1st_version.mp3,CrossComp-0943,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0944_10_schubert_der_pilgrim.mp3,CrossComp-0944,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0945_10_schubert_hektors_abschied.mp3,CrossComp-0945,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0946_10_schubert_das_mdchen_aus_der_fremde_2nd_version.mp3,CrossComp-0946,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0947_10_schubert_ritter_toggenburg.mp3,CrossComp-0947,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0948_10_schubert_die_vier_weltalter.mp3,CrossComp-0948,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0949_10_schubert_sehnsucht_1st_version.mp3,CrossComp-0949,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0950_10_schubert_des_mdchens_klage_2nd_version.mp3,CrossComp-0950,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0951_10_schubert_sehnsucht_2nd_version.mp3,CrossComp-0951,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0952_10_schubert_die_hoffnung_2nd_version.mp3,CrossComp-0952,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0953_10_schubert_die_brgschaft.mp3,CrossComp-0953,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0954_10_schubert_amalia_die_ruber.mp3,CrossComp-0954,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0955_10_schubert_an_emma.mp3,CrossComp-0955,Schubert; Franz,Jakobi; Eisenlohr,SCHUBERT; F.: Lied Edition 6 - Schiller; Vol. 2,60,piano; mezzo-soprano
10_schubert,CrossComp-0956_10_schubert_schwanengesang_d.957__am_meer.mp3,CrossComp-0956,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0957_10_schubert_schwanengesang_d.957__fruhlingssehnsucht.mp3,CrossComp-0957,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0958_10_schubert_schwanengesang_d.957__der_atlas.mp3,CrossComp-0958,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0959_10_schubert_schwanengesang_d.957__das_fischermadchen.mp3,CrossComp-0959,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0960_10_schubert_schwanengesang_d.957__die_stadt.mp3,CrossComp-0960,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0961_10_schubert_lieder_nach_gedichten_von_ludwig_rellstab__lebensmut_d.937.mp3,CrossComp-0961,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone; horn
10_schubert,CrossComp-0962_10_schubert_schwanengesang_d.957__der_doppelganger.mp3,CrossComp-0962,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0963_10_schubert_schwanengesang_d.957__kriegers_ahnung.mp3,CrossComp-0963,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0964_10_schubert_lieder_nach_gedichten_von_ludwig_rellstab__auf_dem_strom_d.943.mp3,CrossComp-0964,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0965_10_schubert_schwanengesang_d.957__standchen.mp3,CrossComp-0965,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0966_10_schubert_schwanengesang_d.957__in_der_ferne.mp3,CrossComp-0966,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0967_10_schubert_schwanengesang_d.957__ihr_bild.mp3,CrossComp-0967,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0968_10_schubert_schwanengesang_d.957__aufenthalt.mp3,CrossComp-0968,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0969_10_schubert_schwanengesang_d.957__liebesbotschaft.mp3,CrossComp-0969,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0970_10_schubert_lieder_nach_gedichten_von_ludwig_rellstab__herbst_d.945.mp3,CrossComp-0970,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0971_10_schubert_schwanengesang_d.957__abschied.mp3,CrossComp-0971,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0972_10_schubert_schwanengesang_d.957__die_taubenpost.mp3,CrossComp-0972,Schubert; Franz,Eisenlohr; Scott; Volle,SCHUBERT; F.: Lied Edition 2 - Schwanengesang,61,piano; baritone
10_schubert,CrossComp-0973_10_schubert_der_wegweiser.mp3,CrossComp-0973,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0974_10_schubert_frhlingstraum.mp3,CrossComp-0974,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0975_10_schubert_der_lindenbaum.mp3,CrossComp-0975,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0976_10_schubert_gefrorene_trnen.mp3,CrossComp-0976,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0977_10_schubert_die_post.mp3,CrossComp-0977,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0978_10_schubert_tuschung.mp3,CrossComp-0978,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0979_10_schubert_der_greise_kopf.mp3,CrossComp-0979,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0980_10_schubert_einsamkeit.mp3,CrossComp-0980,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0981_10_schubert_letzte_hoffnung.mp3,CrossComp-0981,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0982_10_schubert_die_krhe.mp3,CrossComp-0982,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0983_10_schubert_rckblick.mp3,CrossComp-0983,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0984_10_schubert_auf_dem_flusse.mp3,CrossComp-0984,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0985_10_schubert_mut.mp3,CrossComp-0985,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0986_10_schubert_wasserflut.mp3,CrossComp-0986,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0987_10_schubert_der_leiermann.mp3,CrossComp-0987,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0988_10_schubert_irrlicht.mp3,CrossComp-0988,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0989_10_schubert_die_nebensonnen.mp3,CrossComp-0989,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0990_10_schubert_gute_nacht.mp3,CrossComp-0990,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0991_10_schubert_die_wetterfahne.mp3,CrossComp-0991,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0992_10_schubert_rast.mp3,CrossComp-0992,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0993_10_schubert_erstarrung.mp3,CrossComp-0993,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0994_10_schubert_das_wirtshaus.mp3,CrossComp-0994,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
10_schubert,CrossComp-0995_10_schubert_der_strmische_morgen.mp3,CrossComp-0995,Schubert; Franz,Eisenlohr; Trekel,SCHUBERT; F.: Lied Edition 1 - Winterreise,62,piano; baritone
